"","word","n"
"1370","ankara",1
"1371","ankara'da",1
"1372","ankara'nın",1
"1373","ankara’da",1
"1374","anlamadığını",1
"1375","anlaşılmış",1
"1376","anlatan",1
"1377","anlatılarak",1
"1378","anlatırken",1
"1379","anlık",1
"1380","annem",1
"1381","annenin",1
"1382","antalya'nın",1
"1383","antalya’da",1
"1384","apartman",1
"1385","apartmana",1
"1386","ara",1
"1387","arabam",1
"1388","aracıma",1
"1389","aracımı",1
"1390","aracımla",1
"1391","araçlar",1
"1392","aralardan",1
"1393","aralık",1
"1394","arasına",1
"1395","arasındaki",1
"1396","arasından",1
"1397","araştırma",1
"1398","arayarak",1
"1399","arbede",1
"1400","arka",1
"1401","arkadaşım",1
"1402","arkadaşıyla",1
"1403","arkadaşlarda",1
"1404","arkadaşlarını",1
"1405","arkadaşlarıyla",1
"1406","arkasındaki",1
"1407","artan",1
"1408","artik",1
"1409","artış",1
"1410","artmasına",1
"1411","aşağıya",1
"1412","aşarak",1
"1413","asaroğlu'nun",1
"1414","asayiş",1
"1415","aşıp",1
"1416","askıda",1
"1417","astı",1
"1418","atamadığını",1
"1419","atamayan",1
"1420","atan",1
"1421","atilmasini",1
"1422","atılmasını",1
"1423","atladı",1
"1424","atlatamayan",1
"1425","atlatan",1
"1426","atm'sinden",1
"1427","atmasına",1
"1428","attırdı",1
"1429","audi",1
"1430","aya",1
"1431","aydın'dan",1
"1432","aydın'ın",1
"1433","aydır",1
"1434","ayırırken",1
"1435","ayırmak",1
"1436","ayrıldı",1
"1437","ayrılmaya",1
"1438","baba",1
"1439","babam",1
"1440","babamız",1
"1441","bağıranlar",1
"1442","bağırarak",1
"1443","bağladı",1
"1444","bağlanıp",1
"1445","bakiş",1
"1446","bakım",1
"1447","bakışları",1
"1448","balıkesir",1
"1449","banka",1
"1450","bankada",1
"1451","bankanın",1
"1452","bardağini",1
"1453","bardağı",1
"1454","bardağını",1
"1455","bardak",1
"1456","bardaklar",1
"1457","bariyerlere",1
"1458","bas",1
"1459","basanlar",1
"1460","basarak",1
"1461","başaramadı",1
"1462","başardı",1
"1463","başıma",1
"1464","basın",1
"1465","basına",1
"1466","basındaki",1
"1467","başladi",1
"1468","başladı.ardından",1
"1469","başladığı",1
"1470","başladılar",1
"1471","başlarken",1
"1472","basmayınız",1
"1473","başsavcılığının",1
"1474","bayanı",1
"1475","baygınlık",1
"1476","bebek",1
"1477","bedeni",1
"1478","beklemediği",1
"1479","bekliyorsun",1
"1480","belediye",1
"1481","belediyeden",1
"1482","belgesine",1
"1483","belinden",1
"1484","belirlenirken",1
"1485","belirtmesi",1
"1486","beni̇",1
"1487","berna",1
"1488","beşiktaş",1
"1489","beşiktaş’ta",1
"1490","beşiktaş’taki",1
"1491","beyin",1
"1492","beylikdüzü’nde",1
"1493","beynim",1
"1494","bildirilmesi",1
"1495","bilgilendirilmesini",1
"1496","bilginin",1
"1497","bilici",1
"1498","bilinçli",1
"1499","biliyorum",1
"1500","bilmediği",1
"1501","bi̇n",1
"1502","binanın",1
"1503","binası",1
"1504","binasına",1
"1505","bindiğinde",1
"1506","birde",1
"1507","birinin",1
"1508","bitiren",1
"1509","bittiği",1
"1510","bizde",1
"1511","bırakıp",1
"1512","bırakmadım",1
"1513","bırakmamış",1
"1514","bırakmayı",1
"1515","boğaziçi",1
"1516","boğazini",1
"1517","boğazına",1
"1518","boğdu",1
"1519","bostancı",1
"1520","böylesi",1
"1521","boyunca",1
"1522","bozmadan",1
"1523","bozuk",1
"1524","bulamıyorum",1
"1525","bülbül'ün",1
"1526","bulundurmamak",1
"1527","büro",1
"1528","bursa'nın",1
"1529","bursa’da",1
"1530","büyünce",1
"1531","çabaı",1
"1532","caddesi'ni",1
"1533","caddesi’ndeki",1
"1534","çağrılırken",1
"1535","çalışıp",1
"1536","çalışıyor",1
"1537","çalışıyordu",1
"1538","çalışmada",1
"1539","çalışmalar",1
"1540","çalışmaları",1
"1541","çalışsa",1
"1542","çalıştıi̇stanbul",1
"1543","çalıyorsun",1
"1544","cama",1
"1545","camideki",1
"1546","camın",1
"1547","camları",1
"1548","camlarını",1
"1549","can'a",1
"1550","can’a",1
"1551","canımıza",1
"1552","cansız",1
"1553","çarpışan",1
"1554","çarpışma",1
"1555","çarpışmanın",1
"1556","çarpmaktan",1
"1557","çarpmaya",1
"1558","çarpti",1
"1559","çarptığını",1
"1560","çeken",1
"1561","çekilen",1
"1562","çekilerek",1
"1563","çekilirken",1
"1564","çekilmiş",1
"1565","çekilsin",1
"1566","çekiyor",1
"1567","çekmek",1
"1568","çekmeköy",1
"1569","çekmesini",1
"1570","çekmeye",1
"1571","çektiği",1
"1572","çektikten",1
"1573","cenaze",1
"1574","cenazesi",1
"1575","çerez",1
"1576","cevap",1
"1577","çevrede",1
"1578","çevredeki̇leri̇n",1
"1579","çevresinde",1
"1580","cezadan",1
"1581","cezai",1
"1582","ciddi",1
"1583","çifti",1
"1584","cihannüma",1
"1585","çikarmak",1
"1586","cinayet",1
"1587","çirkinleşebileceğini",1
"1588","çığlık",1
"1589","çığlıkları",1
"1590","çıkabileceğini",1
"1591","çıkabilmem",1
"1592","çıkacakmış",1
"1593","çıkararak",1
"1594","çıkarıldı",1
"1595","çıkarıldığı",1
"1596","çıkartayım",1
"1597","çıkık",1
"1598","çıkılmaz",1
"1599","çıkıyor",1
"1600","çıkmak",1
"1601","çıkmaması",1
"1602","çıkmasının",1
"1603","çıkmaya",1
"1604","çıktığı",1
"1605","çılgına",1
"1606","çocuğa",1
"1607","çocuğum",1
"1608","çocuklar",1
"1609","çocukları",1
"1610","çocuklarım",1
"1611","copyright",1
"1612","crl",1
"1613","çuhadar'ın",1
"1614","cumartesi",1
"1615","dakikalarca",1
"1616","daldı",1
"1617","davacıyım",1
"1618","davamız",1
"1619","davranışında",1
"1620","davranışlar",1
"1621","dayamadım",1
"1622","dayanabilen",1
"1623","dayanamadım",1
"1624","dedim",1
"1625","defasında",1
"1626","değildi",1
"1627","değiştirme",1
"1628","deliye",1
"1629","demedi",1
"1630","demişler",1
"1631","denetim",1
"1632","denetimde",1
"1633","denetime",1
"1634","denetimi",1
"1635","denetimine",1
"1636","denetimleri",1
"1637","denge’nin",1
"1638","denildi",1
"1639","deni̇z",1
"1640","deniz'i",1
"1641","deniz'in",1
"1642","derece",1
"1643","derin",1
"1644","dersinde",1
"1645","dese",1
"1646","destek",1
"1647","devereye",1
"1648","devlet",1
"1649","dik",1
"1650","dikkate",1
"1651","dikkati",1
"1652","direğine",1
"1653","direk",1
"1654","direksiyonda",1
"1655","direksiyonu",1
"1656","direksiyonunu",1
"1657","direkt",1
"1658","direnince",1
"1659","direnmelerine",1
"1660","dişari",1
"1661","diyalog",1
"1662","diyecek",1
"1663","diyoruz",1
"1664","diz",1
"1665","dışarısına",1
"1666","dışından",1
"1667","doğalgaz",1
"1668","doğum",1
"1669","doktor",1
"1670","doktorun",1
"1671","döktü",1
"1672","dolan",1
"1673","dolu",1
"1674","dönebilirdi",1
"1675","dönemde",1
"1676","dönen",1
"1677","dönmek",1
"1678","dönüş",1
"1679","dubalara",1
"1680","durabi̇ldi̇",1
"1681","durabildi.i̇hbar",1
"1682","durabileceğini",1
"1683","duracağını",1
"1684","durduğu",1
"1685","durdumaya",1
"1686","durduramadı",1
"1687","durduramadım",1
"1688","durdurmadığı",1
"1689","durdurmayı",1
"1690","durdurulup",1
"1691","durmakta",1
"1692","durmasının",1
"1693","duru'dan",1
"1694","duru'nun",1
"1695","duru'ya",1
"1696","duruma",1
"1697","durumdan",1
"1698","durumlarının",1
"1699","durumun",1
"1700","durumunu",1
"1701","duruyor",1
"1702","duruyorsun",1
"1703","düşmemek",1
"1704","düşmemesi",1
"1705","düşmüştü",1
"1706","düşsün",1
"1707","düştü",1
"1708","düşündüğü",1
"1709","düşünen",1
"1710","düşünerek",1
"1711","düşünmemiştir",1
"1712","düşürmüş",1
"1713","duvarına",1
"1714","duydum",1
"1715","duyulan",1
"1716","duyulmamış",1
"1717","düzce'de",1
"1718","düzeltilmesini",1
"1719","düzeltip",1
"1720","e.posta",1
"1721","edebilmek",1
"1722","edeceği",1
"1723","edemez",1
"1724","ederik",1
"1725","edilerek",1
"1726","edilirken",1
"1727","edilmemiş",1
"1728","edirne",1
"1729","ediyordunuz",1
"1730","eğitim",1
"1731","ehliyetim",1
"1732","ehliyetinin",1
"1733","ek2",1
"1734","ekimde",1
"1735","ekip",1
"1736","ekiplerin",1
"1737","ekiplerini",1
"1738","eklenince",1
"1739","eksik",1
"1740","ele",1
"1741","elektrik",1
"1742","eli",1
"1743","elinden",1
"1744","eline",1
"1745","emniyetli",1
"1746","engel",1
"1747","engelinden",1
"1748","engellemek",1
"1749","engellemeye",1
"1750","erdem'i",1
"1751","erdem’in",1
"1752","erie'yi",1
"1753","erken",1
"1754","esenyurt",1
"1755","esenyurt'tan",1
"1756","eşinden",1
"1757","esnafı",1
"1758","et",1
"1759","etfal",1
"1760","etimesgut'ta",1
"1761","etken",1
"1762","etki",1
"1763","etkisine",1
"1764","etkisiz",1
"1765","etme",1
"1766","etmekten",1
"1767","etmeleri",1
"1768","etmem",1
"1769","etmeyen",1
"1770","etmişti",1
"1771","etseydi",1
"1772","ettiren",1
"1773","eve",1
"1774","evet",1
"1775","evin",1
"1776","evinden",1
"1777","evlada",1
"1778","evlerde",1
"1779","ezdi",1
"1780","fabrikada",1
"1781","farklı",1
"1782","fatma",1
"1783","faydalanıp",1
"1784","felaketi",1
"1785","firlatti",1
"1786","firmasının",1
"1787","fırlatan",1
"1788","fırlattı",1
"1789","fırlattığı",1
"1790","fu",1
"1791","funda",1
"1792","gamze",1
"1793","garaj",1
"1794","garip",1
"1795","gazetecileri",1
"1796","gazetecinin",1
"1797","gazı",1
"1798","geçebilsin",1
"1799","geçeceğini",1
"1800","geçerken",1
"1801","gecesi",1
"1802","geçilen",1
"1803","geçi̇nde",1
"1804","geçirdiğini",1
"1805","geçirerek",1
"1806","geçirilip",1
"1807","geçiyormuş",1
"1808","geçmedi",1
"1809","geçmemekte",1
"1810","geçmesinden",1
"1811","geçmiş",1
"1812","geçmişim",1
"1813","geçsene",1
"1814","geçtiği",1
"1815","geçtim",1
"1816","geldik",1
"1817","geldiler",1
"1818","geldim",1
"1819","geleni",1
"1820","gelince",1
"1821","geliyordu",1
"1822","geliyorum",1
"1823","gelmek",1
"1824","gelmesinden",1
"1825","gelmesiyle",1
"1826","gelmezdi",1
"1827","genci",1
"1828","gencin",1
"1829","genelinde",1
"1830","genellikle",1
"1831","gerçek",1
"1832","gerçekleşmezdi",1
"1833","gerçekten",1
"1834","gerekçesiyle",1
"1835","gereken",1
"1836","gerekirken",1
"1837","gerekli",1
"1838","gerekmiyor",1
"1839","gerektiğini",1
"1840","gerektirdiği",1
"1841","gergin",1
"1842","getirdi",1
"1843","getirdiği",1
"1844","getirdiler",1
"1845","getirmemiş",1
"1846","getirmeye",1
"1847","gezerek",1
"1848","giderken",1
"1849","gidiyor",1
"1850","gidiyorduk",1
"1851","gidiyorlardı",1
"1852","gidiyorsun",1
"1853","girdiği",1
"1854","girerek",1
"1855","girildi",1
"1856","girişindeki",1
"1857","girmesin",1
"1858","git",1
"1859","gitmesin",1
"1860","gitmeyi",1
"1861","gittiği",1
"1862","gittiğim",1
"1863","gizleyemezken",1
"1864","gönderelim",1
"1865","gördüğüm",1
"1866","görerek",1
"1867","görev",1
"1868","görevli",1
"1869","görevlileri",1
"1870","görmeye",1
"1871","görüldü",1
"1872","görülüyor",1
"1873","göründe",1
"1874","görüntülediğini",1
"1875","görüntülendiniz",1
"1876","görüntülenmemesi",1
"1877","görüntüler",1
"1878","görüntülere",1
"1879","görüp",1
"1880","görüş",1
"1881","görüşün",1
"1882","gösterdiği",1
"1883","gösteren",1
"1884","göstererek",1
"1885","gösterip",1
"1886","götürdüler",1
"1887","gözlem",1
"1888","gözlendi",1
"1889","gözleri",1
"1890","grup",1
"1891","gülten",1
"1892","güm",1
"1893","gündüz",1
"1894","günlerini",1
"1895","güveniyorum",1
"1896","güvenliğini",1
"1897","h.s'nin",1
"1898","habercilere",1
"1899","haberin",1
"1900","haberinde",1
"1901","hafriyat",1
"1902","hakan",1
"1903","hakaret",1
"1904","hakarete",1
"1905","hakikaten",1
"1906","hâkimiyetini",1
"1907","hakimliğince",1
"1908","hakları",1
"1909","haklı",1
"1910","haksızmışım",1
"1911","hal",1
"1912","haliç",1
"1913","halide",1
"1914","hamidiye",1
"1915","hanımefendi",1
"1916","hareketin",1
"1917","hareketleriyle",1
"1918","harekette",1
"1919","harmantepe",1
"1920","hastaneden",1
"1921","hastanelerde",1
"1922","hastanesi’ne",1
"1923","havadaki",1
"1924","havalanarak",1
"1925","havli",1
"1926","hayati",1
"1927","haziran'da",1
"1928","hazılanan",1
"1929","hediyesi",1
"1930","helikopter",1
"1931","helikopterdeki",1
"1932","hepsinden",1
"1933","hesabınız",1
"1934","hizla",1
"1935","hırçınlaşan",1
"1936","hırçınlaşmasına",1
"1937","hız",1
"1938","hızını",1
"1939","hızlanır",1
"1940","hızlarını",1
"1941","hızlı",1
"1942","hızlıydı",1
"1943","hs",1
"1944","hükmünün",1
"1945","hukuk",1
"1946","hükümlerini",1
"1947","hürmet",1
"1948","hy",1
"1949","i̇çerenköy",1
"1950","i̇çerisinde",1
"1951","içerisindeki",1
"1952","i̇çerisindekiler",1
"1953","içerisinden",1
"1954","içine",1
"1955","içiyor",1
"1956","içmeye",1
"1957","i̇ddialara",1
"1958","iddiasına",1
"1959","iddiasında",1
"1960","iddiaya",1
"1961","ifadelere",1
"1962","ifadeleri",1
"1963","ifadelerinin",1
"1964","ifademi",1
"1965","ifadesinin",1
"1966","ifadeyle",1
"1967","iftira",1
"1968","i̇fti̇ra",1
"1969","iğnelerle",1
"1970","ihlaller",1
"1971","ihtarlara",1
"1972","ihtiyaç",1
"1973","ihtiyacım",1
"1974","ikili",1
"1975","ikinci",1
"1976","ikisi",1
"1977","ilçe",1
"1978","ilçenin",1
"1979","i̇lçesi",1
"1980","ilçeye",1
"1981","ileri",1
"1982","ileride",1
"1983","ilerideki",1
"1984","ilerledikten",1
"1985","iletir",1
"1986","i̇lgili",1
"1987","i̇lgi̇li̇",1
"1988","i̇lginç",1
"1989","i̇lk",1
"1990","inan",1
"1991","inat",1
"1992","i̇nce",1
"1993","i̇nceleme",1
"1994","incelemede",1
"1995","inceleyebilirsiniz",1
"1996","i̇ncilli",1
"1997","inenler",1
"1998","i̇ngilizce",1
"1999","iniyor",1
"2000","inmek",1
"2001","inmesine",1
"2002","instagram",1
"2003","ip",1
"2004","işe",1
"2005","i̇se",1
"2006","isim",1
"2007","işlemler",1
"2008","işlemlerin",1
"2009","işlerimi",1
"2010","i̇şletme",1
"2011","isminin",1
"2012","istediğim",1
"2013","istediğinde",1
"2014","istediğini",1
"2015","istemedim",1
"2016","istemesi",1
"2017","istemeyen",1
"2018","istemiyorum",1
"2019","istendikten",1
"2020","istenen",1
"2021","isteyince",1
"2022","istifini",1
"2023","istikamette",1
"2024","istinaden",1
"2025","istiyor",1
"2026","istiyorum",1
"2027","itirazı",1
"2028","izi",1
"2029","i̇zi",1
"2030","izlediğim",1
"2031","izlediolay",1
"2032","izlememek",1
"2033","i̇zmir'in",1
"2034","i̇zmir’de",1
"2035","i̇zmir’in",1
"2036","i̇zmit’in",1
"2037","izninin",1
"2038","ışığın",1
"2039","ışıktan",1
"2040","ışıktayken",1
"2041","ısrarını",1
"2042","jipiyle",1
"2043","k.t.k'nın",1
"2044","kabalıktı",1
"2045","kaç",1
"2046","kaçak",1
"2047","kaçamadı",1
"2048","kaçırmaya",1
"2049","kaçması",1
"2050","kadarına",1
"2051","kadin",1
"2052","kadıköy",1
"2053","kadınlarda",1
"2054","kadınların",1
"2055","kafamı",1
"2056","kağıthane",1
"2057","kağıthane'de",1
"2058","kaldirildi",1
"2059","kaldığı",1
"2060","kaldırdı",1
"2061","kaldırılarak",1
"2062","kaldırılırken",1
"2063","kaldırılmasıyla",1
"2064","kaldırımdaki",1
"2065","kaldırımı",1
"2066","kalırken",1
"2067","kalkarak",1
"2068","kalkınca",1
"2069","kalktığı",1
"2070","kalktık",1
"2071","kalmadan",1
"2072","kalmadı",1
"2073","kalmaktan",1
"2074","kalmamıştım",1
"2075","kamerada",1
"2076","kameralara",1
"2077","kamerasıyla",1
"2078","kamuoyunun",1
"2079","kamyonete",1
"2080","kamyonetle",1
"2081","kamyonu",1
"2082","kanaması",1
"2083","kanlar",1
"2084","kapağımda",1
"2085","kapattı",1
"2086","kapılan",1
"2087","kapısı",1
"2088","kapıyla",1
"2089","kapsamında",1
"2090","kaptı",1
"2091","kaputtaki",1
"2092","kar",1
"2093","karabağlar",1
"2094","karakolda",1
"2095","karakoldaki",1
"2096","karakoluna",1
"2097","karasu",1
"2098","karasu'da",1
"2099","karayolu",1
"2100","karayolunda",1
"2101","kardeş",1
"2102","kardeşi",1
"2103","kardeşimin",1
"2104","kardeşini",1
"2105","kardeşinin",1
"2106","karışan",1
"2107","karışmıştı",1
"2108","karne",1
"2109","karnesi̇",1
"2110","karşıdan",1
"2111","karşısında",1
"2112","kaskı",1
"2113","kasksız",1
"2114","kast",1
"2115","kattı",1
"2116","kavgasını",1
"2117","kavgayı",1
"2118","kayan",1
"2119","kayboldu",1
"2120","kaydeden",1
"2121","kaydırdı",1
"2122","kayganlaştırdığı",1
"2123","kazadaki",1
"2124","kazası",1
"2125","kd",1
"2126","kemerini",1
"2127","kenarındaki",1
"2128","kendilerinden",1
"2129","kendinin",1
"2130","kendisinden",1
"2131","kesen",1
"2132","kesi̇ldi̇",1
"2133","kesilen",1
"2134","kesilirken",1
"2135","kesin",1
"2136","kesişiminde",1
"2137","kh",1
"2138","kilometrelik",1
"2139","kimsenin",1
"2140","kiralık",1
"2141","kırmızıda",1
"2142","kısıtlama",1
"2143","kısıtlamayı",1
"2144","kısmında",1
"2145","kısmından",1
"2146","kız",1
"2147","kızgın",1
"2148","kızımıza",1
"2149","kızları",1
"2150","kızlarına",1
"2151","kızlarını",1
"2152","kızlarının",1
"2153","kocadağ",1
"2154","kocadağ'ı",1
"2155","kol",1
"2156","koltuğundaki",1
"2157","kolumu",1
"2158","konak",1
"2159","kontak",1
"2160","kontrol",1
"2161","kontrolle",1
"2162","kontrolü",1
"2163","konulup",1
"2164","konumlandırmaktayız",1
"2165","konumunda",1
"2166","konuşma",1
"2167","konuşmak",1
"2168","konusu",1
"2169","konuşurken",1
"2170","konuyu",1
"2171","konya",1
"2172","köpeğin",1
"2173","köpek",1
"2174","korktuklarını",1
"2175","korkuluklarında",1
"2176","korkusu",1
"2177","korkutan",1
"2178","korudu",1
"2179","koruması",1
"2180","korumuş",1
"2181","koruyan",1
"2182","kötüye",1
"2183","koyuldu",1
"2184","koyulduğu",1
"2185","köyünden",1
"2186","krizi",1
"2187","küçükçekmece'ye",1
"2188","küfürlü",1
"2189","kuleli",1
"2190","kullandı",1
"2191","kullandıç",1
"2192","kullandıkları",1
"2193","kullanılamaz",1
"2194","kullanılan",1
"2195","kullanırken",1
"2196","kullanıyordum",1
"2197","kullanma",1
"2198","kullanmanın",1
"2199","kullanmış",1
"2200","kullansaydı",1
"2201","kur'an",1
"2202","kural",1
"2203","kurallarını",1
"2204","kurbanı",1
"2205","kurmak",1
"2206","kursu'na",1
"2207","kurt'un",1
"2208","kurtaran",1
"2209","kurtarmak",1
"2210","kurtarmaya",1
"2211","kurtularak",1
"2212","kurtulduğu",1
"2213","kurtulun",1
"2214","kurtulurken",1
"2215","kusursuzdur",1
"2216","lambalarına",1
"2217","lambalarında",1
"2218","lastiklerine",1
"2219","lazımdı",1
"2220","levyeyi",1
"2221","levyeyle",1
"2222","liman",1
"2223","li̇ra",1
"2224","m.s",1
"2225","ma",1
"2226","maalesef",1
"2227","magandasıyla",1
"2228","mağduruz",1
"2229","mahalle",1
"2230","mahallede",1
"2231","mahallesinden",1
"2232","mahir",1
"2233","mahkemece",1
"2234","mahmut",1
"2235","makbuzları",1
"2236","makete",1
"2237","manevra",1
"2238","manzara",1
"2239","marka",1
"2240","markaları",1
"2241","markete",1
"2242","marla",1
"2243","maruz",1
"2244","mecburen",1
"2245","mecidiyeköy’de",1
"2246","medyadan",1
"2247","mehtap",1
"2248","meleğim",1
"2249","memurlarına",1
"2250","memuru",1
"2251","menderes",1
"2252","mensupları",1
"2253","merkezi'ne",1
"2254","mersin",1
"2255","mesafe",1
"2256","mesafeyi",1
"2257","mesai",1
"2258","metin",1
"2259","metrobüse",1
"2260","mevcut",1
"2261","mevkii",1
"2262","mevkiinde",1
"2263","mevkilerinde",1
"2264","mevzuata",1
"2265","mikrofonlarına",1
"2266","minik",1
"2267","mısınız",1
"2268","morguna",1
"2269","morgundan",1
"2270","motosikletli",1
"2271","müdahalede",1
"2272","müdahalenin",1
"2273","müdürlüğü'nde",1
"2274","muhabir",1
"2275","mühendislik",1
"2276","mümkün",1
"2277","mustafa",1
"2278","müşterisini",1
"2279","müşteriyi",1
"2280","müşteriyle",1
"2281","nafile",1
"2282","nazilli’de",1
"2283","nci",1
"2284","nedenden",1
"2285","nedeni",1
"2286","nedeni̇",1
"2287","nefes",1
"2288","nerelere",1
"2289","netice",1
"2290","nk",1
"2291","normalde",1
"2292","not",1
"2293","nuh",1
"2294","nuran",1
"2295","ödül",1
"2296","öfkelendi",1
"2297","öfkeyle",1
"2298","öğrendiğim",1
"2299","öğrendik",1
"2300","öğrendim",1
"2301","öğrenilirken",1
"2302","öğretmen",1
"2303","okundu",1
"2304","olabildiğince",1
"2305","olabilirdi",1
"2306","olacağım",1
"2307","olaya",1
"2308","olayların",1
"2309","ölçümü",1
"2310","oldu.arzu",1
"2311","öldüğüne",1
"2312","öldüğünü",1
"2313","olmadığını",1
"2314","olmadığının",1
"2315","olmamdı",1
"2316","olmasını",1
"2317","ölümle",1
"2318","olurken",1
"2319","oluşturmak",1
"2320","oluşturulan",1
"2321","önceki",1
"2322","öndeki",1
"2323","öne",1
"2324","önemli",1
"2325","önlem",1
"2326","önlerinde",1
"2327","önü",1
"2328","önümden",1
"2329","önüme",1
"2330","onunla",1
"2331","önünü",1
"2332","ortağı",1
"2333","ortalığı",1
"2334","ortalığın",1
"2335","ortalık",1
"2336","ortasından",1
"2337","osmanlı",1
"2338","otoban",1
"2339","otomobi̇lde",1
"2340","otomobildeki",1
"2341","otomobilimin",1
"2342","otomobilinden",1
"2343","otomobille",1
"2344","otoparka",1
"2345","otopsi",1
"2346","otosuna",1
"2347","otoyolu’nda",1
"2348","oturarak",1
"2349","oturttuğu",1
"2350","oturuyordum",1
"2351","öz'ün",1
"2352","özcan'a",1
"2353","özcan'da",1
"2354","özcan'ın",1
"2355","özdeşleşen",1
"2356","özelliğine",1
"2357","özen",1
"2358","paça",1
"2359","paniğe",1
"2360","paniğin",1
"2361","pankart",1
"2362","parayı",1
"2363","parçaladı",1
"2364","patlamış",1
"2365","patlatana",1
"2366","patlayan",1
"2367","patlıyor",1
"2368","paylaşılan",1
"2369","paylaştı",1
"2370","personeli",1
"2371","pes",1
"2372","peşine",1
"2373","pet",1
"2374","peygamber",1
"2375","plaj",1
"2376","plakaları",1
"2377","plakasına",1
"2378","plakasının",1
"2379","polisinin",1
"2380","polisle",1
"2381","polislerince",1
"2382","polislerinin",1
"2383","polisteki",1
"2384","politikamızı",1
"2385","politikasıkullanım",1
"2386","politikasındaki",1
"2387","posta",1
"2388","promi̇l",1
"2389","promili",1
"2390","q3",1
"2391","rahatlıkla",1
"2392","rahatsız",1
"2393","reddeden",1
"2394","reddetmekten",1
"2395","refüje",1
"2396","refüjü",1
"2397","reklam",1
"2398","resmen",1
"2399","resmi",1
"2400","restoran",1
"2401","rica",1
"2402","ruhsat",1
"2403","ruhsatının",1
"2404","ş",1
"2405","s.t",1
"2406","saatte",1
"2407","sabahı",1
"2408","saçimi",1
"2409","saçını",1
"2410","saçlarımı",1
"2411","saçlarını",1
"2412","sağlayamadım",1
"2413","şaha",1
"2414","sahiline",1
"2415","şahıslar",1
"2416","şahıslardan",1
"2417","şahsı",1
"2418","sakini",1
"2419","sakinleşmeye",1
"2420","sakinleştiriliyor",1
"2421","sakinleştirmeye",1
"2422","saklaması",1
"2423","saklandi",1
"2424","saklıdır",1
"2425","saldıran",1
"2426","saldırı",1
"2427","saldırıyor",1
"2428","samer",1
"2429","saniyelik",1
"2430","sanırım",1
"2431","şanlıurfa’nın",1
"2432","sarfeden",1
"2433","sarılan",1
"2434","sarıldı",1
"2435","sarılıp",1
"2436","sarkarak",1
"2437","şartıyla",1
"2438","şartları",1
"2439","şaşkınım",1
"2440","şaşkınlıklarını",1
"2441","savruldu",1
"2442","savruluyor",1
"2443","savurduğu",1
"2444","savurup",1
"2445","sayılı",1
"2446","sayısında",1
"2447","sebahattin",1
"2448","sebebiyet",1
"2449","sebep",1
"2450","selçuk",1
"2451","selçuklu",1
"2452","selim",1
"2453","semizkumlar",1
"2454","sene",1
"2455","serap",1
"2456","şerit",1
"2457","şeritteydi",1
"2458","şeritteydim",1
"2459","sessizliğini",1
"2460","severliği",1
"2461","sevilen",1
"2462","şeye",1
"2463","seyretmemiş",1
"2464","seyrettiği",1
"2465","seyrinde",1
"2466","seyrine",1
"2467","sigara",1
"2468","silivri",1
"2469","silivri'de",1
"2470","silmek",1
"2471","sinir",1
"2472","sinirlenen",1
"2473","sinirlerim",1
"2474","şişe",1
"2475","şişesi",1
"2476","şi̇şesi̇",1
"2477","şişli’de",1
"2478","sistem",1
"2479","sistemine",1
"2480","sivil",1
"2481","size",1
"2482","sığınıyor",1
"2483","sıkıştıkça",1
"2484","sıkıştırmaya",1
"2485","sımsıkı",1
"2486","sınırları",1
"2487","sır",1
"2488","sırasında",1
"2489","sırtüstü",1
"2490","sıyrıklarla",1
"2491","şoförle",1
"2492","şoförüm",1
"2493","soğukkanlı",1
"2494","soktular",1
"2495","şoku",1
"2496","şokundayım",1
"2497","şokuyla",1
"2498","sokuyor",1
"2499","soldan",1
"2500","solundan",1
"2501","sonsuzluğa",1
"2502","sonucunda",1
"2503","soruştırma",1
"2504","soruşturmanın",1
"2505","şov",1
"2506","söylemesi",1
"2507","söyler",1
"2508","sözler",1
"2509","sözleri",1
"2510","spor",1
"2511","su",1
"2512","suç",1
"2513","sultan",1
"2514","şüphelendi",1
"2515","şüphelendikleri",1
"2516","şüphelileri",1
"2517","şüphesiz",1
"2518","suratina",1
"2519","suratına",1
"2520","süratle",1
"2521","sürdü",1
"2522","sürdüğü",1
"2523","süreç",1
"2524","süredir",1
"2525","süresi",1
"2526","sürmesi",1
"2527","sürücülerden",1
"2528","sürücülerinin",1
"2529","sürücün",1
"2530","sürücünü",1
"2531","sürülen",1
"2532","ta",1
"2533","taburcu",1
"2534","tag",1
"2535","takarken",1
"2536","takdir",1
"2537","takiben",1
"2538","takılan",1
"2539","takmadan",1
"2540","takmadı",1
"2541","takmadığı",1
"2542","takmama",1
"2543","takması",1
"2544","takmaya",1
"2545","takmayan",1
"2546","taksici",1
"2547","taksicinin",1
"2548","taksiciye",1
"2549","takside",1
"2550","taksiye",1
"2551","talimatıyla",1
"2552","tamamlayıp",1
"2553","tanınan",1
"2554","tarafındaki",1
"2555","tarafta",1
"2556","tarsus",1
"2557","tartışan",1
"2558","tartışma",1
"2559","tartışması",1
"2560","tartışmaya",1
"2561","taşıma",1
"2562","taşımak",1
"2563","taşımaya",1
"2564","taşıyorlardı",1
"2565","te",1
"2566","tedavilerinin",1
"2567","tehlikelerinin",1
"2568","tehlikeye",1
"2569","tekirdağ",1
"2570","teklif",1
"2571","tekmeleyip",1
"2572","telefonuyla",1
"2573","televizyonda",1
"2574","telsiz",1
"2575","tescil",1
